,Timestamp,Data
84,102813.18626405158,[-17.]
85,102813.1939411518,[-70.]
86,102813.20161825202,[-110.]
87,102813.20929535222,[-132.]
88,102813.21697245244,[-136.]
89,102813.22464955266,[-139.]
90,102813.23232665288,[-139.]
91,102813.2400037531,[-132.]
92,102813.24768085332,[-124.]
93,102813.25535795353,[-119.]
94,102813.26303505375,[-117.]
95,102813.27071215397,[-112.]
96,102813.27838925419,[-102.]
97,102813.28606635441,[-92.]
98,102813.29374345462,[-85.]
99,102813.30142055484,[-75.]
100,102813.30909765506,[-68.]
101,102813.31677475528,[-68.]
102,102813.3244518555,[-63.]
103,102813.33212895572,[-53.]
104,102813.33980605593,[-46.]
105,102813.34748315615,[-44.]
106,102813.35516025637,[-39.]
107,102813.36283735659,[-39.]
108,102813.37051445681,[-44.]
109,102813.37819155701,[-46.]
110,102813.38586865723,[-44.]
111,102813.39354575746,[-44.]
112,102813.40122285768,[-44.]
113,102813.4088999579,[-41.]
114,102813.41657705812,[-39.]
115,102813.42425415832,[-41.]
116,102813.43193125854,[-44.]
117,102813.43960835876,[-41.]
118,102813.44728545898,[-39.]
119,102813.4549625592,[-41.]
120,102813.46263965942,[-44.]
121,102813.47031675963,[-44.]
122,102813.47799385985,[-41.]
123,102813.48567096007,[-24.]
124,102813.49334806029,[7.]
125,102813.50102516051,[14.]
126,102813.50870226072,[-9.]
127,102813.51637936094,[-29.]
128,102813.52405646116,[-29.]
129,102813.53173356138,[-29.]
130,102813.5394106616,[-29.]
131,102813.54708776182,[-29.]
132,102813.55476486203,[-29.]
133,102813.56244196225,[-29.]
134,102813.57011906247,[-26.]
135,102813.57779616269,[-26.]
136,102813.58547326291,[-26.]
137,102813.59315036311,[-29.]
138,102813.60082746334,[-22.]
139,102813.60850456356,[-12.]
140,102813.61618166378,[-17.]
141,102813.623858764,[-31.]
142,102813.63153586422,[-56.]
143,102813.63921296442,[12.]
144,102813.64689006464,[376.]
145,102813.65456716486,[882.]
146,102813.66224426508,[1014.]
147,102813.6699213653,[457.]
148,102813.67759846553,[-195.]
149,102813.68527556573,[-163.]
150,102813.69295266595,[58.]
151,102813.70062976617,[-61.]
152,102813.70830686639,[-129.]
153,102813.71598396661,[-36.]
154,102813.72366106682,[-31.]
155,102813.73133816704,[-63.]
156,102813.73901526726,[-41.]
157,102813.74669236748,[-17.]
158,102813.7543694677,[-7.]
159,102813.76204656792,[0.]
160,102813.76972366813,[9.]
161,102813.77740076835,[22.]
162,102813.78507786857,[36.]
163,102813.79275496879,[53.]
164,102813.80043206901,[75.]
165,102813.80810916921,[100.]
166,102813.81578626944,[129.]
167,102813.82346336966,[158.]
168,102813.83114046988,[185.]
169,102813.8388175701,[210.]
170,102813.84649467032,[237.]
171,102813.85417177052,[256.]
172,102813.86184887074,[261.]
173,102813.86952597096,[249.]
174,102813.87720307118,[210.]
175,102813.8848801714,[139.]
176,102813.89255727161,[61.]
177,102813.90023437183,[-7.]
178,102813.90791147205,[-56.]
179,102813.91558857227,[-90.]
180,102813.92326567249,[-114.]
181,102813.93094277271,[-119.]
182,102813.93861987292,[-117.]
183,102813.94629697314,[-117.]
184,102813.95397407336,[-114.]
185,102813.96165117358,[-107.]
186,102813.9693282738,[-100.]
187,102813.97700537402,[-95.]
188,102813.98468247423,[-90.]
189,102813.99235957445,[-88.]
190,102814.00003667467,[-75.]
191,102814.00771377489,[-58.]
192,102814.01539087511,[-48.]
193,102814.02306797531,[-44.]
194,102814.03074507554,[-41.]
195,102814.03842217576,[-41.]
196,102814.04609927598,[-44.]
197,102814.0537763762,[-44.]
198,102814.06145347642,[-44.]
199,102814.06913057662,[-39.]
200,102814.07680767684,[-36.]
201,102814.08448477706,[-36.]
202,102814.09216187728,[-36.]
203,102814.0998389775,[-36.]
204,102814.10751607771,[-39.]
205,102814.11519317793,[-44.]
206,102814.12287027815,[-41.]
207,102814.13054737837,[-34.]
208,102814.1382244786,[-36.]
209,102814.14590157881,[-39.]
210,102814.15357867902,[-36.]
211,102814.16125577924,[-34.]
212,102814.16893287946,[-29.]
213,102814.17660997968,[-26.]
214,102814.1842870799,[-26.]
215,102814.19196418012,[-26.]
216,102814.19964128033,[-36.]
217,102814.20731838055,[-39.]
218,102814.21499548077,[-34.]
219,102814.22267258099,[-31.]
220,102814.23034968121,[-22.]
221,102814.23802678142,[4.]
222,102814.24570388164,[17.]
223,102814.25338098186,[0.]
224,102814.26105808208,[-24.]
225,102814.2687351823,[-36.]
226,102814.27641228252,[-44.]
227,102814.28408938272,[-48.]
228,102814.29176648294,[-44.]
229,102814.29944358316,[-41.]
230,102814.30712068338,[-39.]
231,102814.3147977836,[-36.]
232,102814.32247488381,[-41.]
233,102814.33015198403,[-39.]
234,102814.33782908425,[-34.]
235,102814.34550618447,[-39.]
236,102814.3531832847,[-34.]
237,102814.36086038491,[-29.]
238,102814.36853748512,[-68.]
239,102814.37621458534,[-61.]
240,102814.38389168556,[222.]
241,102814.39156878578,[755.]
242,102814.399245886,[1080.]
243,102814.40692298622,[736.]
244,102814.41460008643,[-9.]
245,102814.42227718665,[-251.]
246,102814.42995428687,[-2.]
247,102814.43763138709,[-9.]
248,102814.44530848731,[-144.]
249,102814.45298558752,[-78.]
250,102814.46066268774,[-34.]
251,102814.46833978796,[-75.]
252,102814.47601688818,[-58.]
253,102814.4836939884,[-24.]
254,102814.49137108862,[-24.]
255,102814.49904818882,[-19.]
256,102814.50672528904,[-4.]
257,102814.51440238926,[9.]
258,102814.52207948948,[24.]
259,102814.5297565897,[39.]
260,102814.53743368991,[56.]
261,102814.54511079013,[80.]
262,102814.55278789035,[112.]
263,102814.56046499057,[141.]
264,102814.5681420908,[171.]
265,102814.57581919101,[200.]
266,102814.58349629122,[227.]
267,102814.59117339144,[242.]
268,102814.59885049166,[246.]
269,102814.60652759188,[242.]
270,102814.6142046921,[217.]
271,102814.6218817923,[166.]
272,102814.62955889253,[92.]
273,102814.63723599275,[14.]
274,102814.64491309297,[-41.]
275,102814.65259019319,[-80.]
276,102814.66026729341,[-110.]
277,102814.66794439362,[-127.]
278,102814.67562149384,[-129.]
279,102814.68329859406,[-124.]
280,102814.69097569428,[-119.]
281,102814.6986527945,[-119.]
282,102814.70632989472,[-114.]
283,102814.71400699492,[-110.]
284,102814.72168409514,[-107.]
285,102814.72936119536,[-100.]
286,102814.73703829559,[-85.]
287,102814.7447153958,[-78.]
288,102814.75239249601,[-70.]
289,102814.76006959623,[-66.]
290,102814.76774669645,[-78.]
291,102814.77542379667,[-80.]
292,102814.7831008969,[-70.]
293,102814.79077799711,[-63.]
294,102814.79845509732,[-68.]
295,102814.80613219754,[-70.]
296,102814.81380929776,[-66.]
297,102814.82148639798,[-68.]
298,102814.8291634982,[-75.]
299,102814.83684059841,[-68.]
300,102814.84451769863,[-63.]
301,102814.85219479885,[-73.]
302,102814.85987189907,[-80.]
303,102814.86754899929,[-78.]
304,102814.87522609951,[-78.]
305,102814.88290319972,[-78.]
306,102814.89058029994,[-70.]
307,102814.89825740016,[-70.]
308,102814.90593450038,[-70.]
309,102814.9136116006,[-68.]
310,102814.92128870082,[-63.]
311,102814.92896580102,[-63.]
312,102814.93664290124,[-66.]
313,102814.94432000146,[-58.]
314,102814.95199710169,[-51.]
315,102814.9596742019,[-51.]
316,102814.96735130211,[-61.]
317,102814.97502840233,[-70.]
318,102814.98270550255,[-56.]
319,102814.99038260277,[-24.]
320,102814.998059703,[-12.]
321,102815.00573680321,[-29.]
322,102815.01341390342,[-46.]
323,102815.02109100364,[-58.]
324,102815.02876810386,[-66.]
325,102815.03644520408,[-61.]
326,102815.0441223043,[-53.]
327,102815.05179940451,[-53.]
328,102815.05947650473,[-58.]
329,102815.06715360495,[-51.]
330,102815.07483070517,[-44.]
331,102815.08250780539,[-48.]
332,102815.09018490561,[-56.]
333,102815.09786200582,[-53.]
334,102815.10553910604,[-44.]
335,102815.11321620626,[-41.]
336,102815.12089330648,[-70.]
337,102815.1285704067,[-110.]
338,102815.13624750692,[31.]
339,102815.14392460712,[484.]
340,102815.15160170734,[963.]
341,102815.15927880756,[951.]
342,102815.16695590779,[278.]
343,102815.174633008,[-305.]
344,102815.18231010821,[-168.]
345,102815.18998720843,[17.]
346,102815.19766430865,[-129.]
347,102815.20534140887,[-141.]
348,102815.2130185091,[-53.]
349,102815.22069560931,[-83.]
350,102815.22837270952,[-102.]
351,102815.23604980974,[-61.]
352,102815.24372690996,[-51.]
353,102815.25140401018,[-48.]
354,102815.2590811104,[-14.]
355,102815.26675821061,[0.]
356,102815.27443531083,[-17.]
357,102815.28211241105,[-12.]
358,102815.28978951127,[22.]
359,102815.29746661149,[51.]
360,102815.30514371171,[73.]
361,102815.31282081192,[102.]
362,102815.32049791214,[136.]
363,102815.32817501236,[176.]
364,102815.33585211258,[210.]
365,102815.3435292128,[224.]
366,102815.351206313,[232.]
367,102815.35888341322,[254.]
368,102815.36656051344,[251.]
369,102815.37423761367,[190.]
370,102815.38191471389,[100.]
371,102815.3895918141,[17.]
372,102815.39726891431,[-48.]
373,102815.40494601453,[-112.]
374,102815.41262311475,[-166.]
375,102815.42030021497,[-185.]
376,102815.4279773152,[-166.]
377,102815.43565441541,[-158.]
378,102815.44333151562,[-163.]
379,102815.45100861584,[-161.]
380,102815.45868571606,[-156.]
381,102815.46636281628,[-156.]
382,102815.4740399165,[-149.]
383,102815.48171701671,[-136.]
384,102815.48939411693,[-129.]
385,102815.49707121715,[-122.]
386,102815.50474831737,[-110.]
387,102815.51242541759,[-97.]
388,102815.52010251781,[-88.]
389,102815.52777961802,[-88.]
390,102815.53545671824,[-85.]
391,102815.54313381846,[-73.]
392,102815.55081091868,[-61.]
393,102815.5584880189,[-66.]
394,102815.5661651191,[-70.]
395,102815.57384221932,[-61.]
396,102815.58151931954,[-56.]
397,102815.58919641977,[-58.]
398,102815.59687351999,[-51.]
399,102815.6045506202,[-41.]
400,102815.61222772041,[-46.]
401,102815.61990482063,[-46.]
402,102815.62758192085,[-44.]
403,102815.63525902107,[-51.]
404,102815.6429361213,[-51.]
405,102815.65061322151,[-41.]
406,102815.65829032172,[-34.]
407,102815.66596742194,[-36.]
408,102815.67364452216,[-44.]
409,102815.68132162238,[-34.]
410,102815.6889987226,[-4.]
411,102815.69667582281,[4.]
412,102815.70435292303,[-17.]
413,102815.71203002325,[-39.]
414,102815.71970712347,[-46.]
415,102815.72738422369,[-53.]
416,102815.73506132391,[-53.]
417,102815.74273842412,[-46.]
418,102815.75041552434,[-44.]
419,102815.75809262456,[-48.]
420,102815.76576972478,[-51.]
421,102815.773446825,[-53.]
422,102815.7811239252,[-58.]
423,102815.78880102542,[-61.]
424,102815.79647812565,[-56.]
425,102815.80415522587,[-53.]
426,102815.81183232609,[-51.]
427,102815.8195094263,[-48.]
428,102815.82718652651,[-61.]
429,102815.83486362673,[-85.]
430,102815.84254072695,[12.]
431,102815.85021782717,[403.]
432,102815.8578949274,[880.]
433,102815.8655720276,[963.]
434,102815.87324912782,[405.]
435,102815.88092622804,[-215.]
436,102815.88860332826,[-158.]
437,102815.89628042848,[56.]
438,102815.9039575287,[-66.]
439,102815.91163462891,[-114.]
440,102815.91931172913,[-24.]
441,102815.92698882935,[-29.]
442,102815.93466592957,[-51.]
443,102815.94234302979,[-14.]
444,102815.95002013001,[0.]
445,102815.95769723022,[0.]
446,102815.96537433044,[19.]
447,102815.97305143066,[41.]
448,102815.98072853088,[51.]
449,102815.9884056311,[58.]
450,102815.9960827313,[73.]
451,102816.00375983152,[97.]
452,102816.01143693175,[122.]
453,102816.01911403197,[151.]
454,102816.02679113219,[185.]
455,102816.0344682324,[220.]
456,102816.04214533261,[246.]
457,102816.04982243283,[271.]
458,102816.05749953305,[286.]
459,102816.06517663327,[291.]
460,102816.0728537335,[278.]
461,102816.0805308337,[239.]
462,102816.08820793392,[166.]
463,102816.09588503414,[83.]
464,102816.10356213436,[14.]
465,102816.11123923458,[-34.]
466,102816.1189163348,[-70.]
467,102816.12659343501,[-92.]
468,102816.13427053523,[-100.]
469,102816.14194763545,[-97.]
470,102816.14962473567,[-95.]
471,102816.15730183589,[-90.]
472,102816.16497893611,[-83.]
473,102816.17265603632,[-78.]
474,102816.18033313654,[-70.]
475,102816.18801023676,[-61.]
476,102816.19568733698,[-53.]
477,102816.2033644372,[-48.]
478,102816.2110415374,[-44.]
479,102816.21871863762,[-36.]
480,102816.22639573785,[-29.]
481,102816.23407283807,[-24.]
482,102816.24174993829,[-26.]
483,102816.2494270385,[-29.]
484,102816.25710413871,[-26.]
485,102816.26478123893,[-24.]
486,102816.27245833915,[-26.]
487,102816.28013543937,[-26.]
488,102816.2878125396,[-29.]
489,102816.2954896398,[-34.]
490,102816.30316674002,[-34.]
491,102816.31084384024,[-31.]
492,102816.31852094046,[-31.]
493,102816.32619804068,[-31.]
494,102816.3338751409,[-31.]
495,102816.34155224111,[-31.]
496,102816.34922934133,[-29.]
497,102816.35690644155,[-26.]
498,102816.36458354177,[-24.]
499,102816.37226064199,[-24.]
500,102816.37993774221,[-24.]
501,102816.38761484242,[-22.]
502,102816.39529194264,[-24.]
503,102816.40296904286,[-19.]
504,102816.41064614308,[2.]
505,102816.4183232433,[22.]
506,102816.4260003435,[9.]
507,102816.43367744373,[-12.]
508,102816.44135454395,[-22.]
509,102816.44903164417,[-24.]
510,102816.45670874439,[-26.]
511,102816.4643858446,[-24.]
512,102816.47206294481,[-22.]
513,102816.47974004503,[-24.]
514,102816.48741714525,[-24.]
515,102816.49509424547,[-24.]
516,102816.5027713457,[-24.]
517,102816.5104484459,[-24.]
518,102816.51812554612,[-19.]
519,102816.52580264634,[-17.]
520,102816.53347974656,[-26.]
521,102816.54115684678,[-53.]
522,102816.548833947,[-80.]
523,102816.55651104721,[46.]
524,102816.56418814743,[481.]
525,102816.57186524765,[953.]
526,102816.57954234787,[961.]
527,102816.58721944809,[369.]
528,102816.5948965483,[-198.]
529,102816.60257364852,[-119.]
530,102816.61025074874,[56.]
531,102816.61792784896,[-75.]
532,102816.62560494918,[-114.]
533,102816.6332820494,[-31.]
534,102816.6409591496,[-44.]
535,102816.64863624983,[-63.]
536,102816.65631335005,[-29.]
537,102816.66399045027,[-14.]
538,102816.67166755049,[-14.]
539,102816.6793446507,[2.]
540,102816.68702175091,[17.]
541,102816.69469885113,[24.]
542,102816.70237595135,[41.]
543,102816.71005305157,[63.]
544,102816.7177301518,[83.]
545,102816.725407252,[107.]
546,102816.73308435222,[134.]
547,102816.74076145244,[166.]
548,102816.74843855266,[200.]
549,102816.75611565288,[229.]
550,102816.7637927531,[251.]
551,102816.77146985331,[266.]
552,102816.77914695353,[271.]
553,102816.78682405375,[259.]
554,102816.79450115397,[215.]
555,102816.80217825419,[139.]
556,102816.8098553544,[58.]
557,102816.81753245462,[-2.]
558,102816.82520955484,[-53.]
559,102816.83288665506,[-95.]
560,102816.84056375528,[-122.]
561,102816.8482408555,[-139.]
562,102816.8559179557,[-146.]
563,102816.86359505593,[-139.]
564,102816.87127215615,[-127.]
565,102816.87894925637,[-119.]
566,102816.88662635659,[-114.]
567,102816.89430345681,[-105.]
568,102816.90198055701,[-97.]
569,102816.90965765723,[-90.]
570,102816.91733475745,[-90.]
571,102816.92501185767,[-92.]
572,102816.9326889579,[-88.]
573,102816.9403660581,[-78.]
574,102816.94804315832,[-75.]
575,102816.95572025854,[-75.]
576,102816.96339735876,[-61.]
577,102816.97107445898,[-51.]
578,102816.9787515592,[-61.]
579,102816.98642865941,[-75.]
580,102816.99410575963,[-68.]
581,102817.00178285985,[-63.]
582,102817.00945996007,[-73.]
583,102817.01713706029,[-78.]
584,102817.0248141605,[-70.]
585,102817.03249126072,[-63.]
586,102817.04016836094,[-61.]
587,102817.04784546116,[-68.]
588,102817.05552256138,[-73.]
589,102817.0631996616,[-75.]
590,102817.0708767618,[-85.]
591,102817.07855386203,[-85.]
592,102817.08623096225,[-80.]
593,102817.09390806247,[-78.]
594,102817.10158516269,[-58.]
595,102817.10926226291,[-31.]
596,102817.11693936311,[-39.]
597,102817.12461646333,[-68.]
598,102817.13229356355,[-78.]
599,102817.13997066377,[-70.]
600,102817.147647764,[-73.]
601,102817.1553248642,[-83.]
602,102817.16300196442,[-90.]
603,102817.17067906464,[-83.]
604,102817.17835616486,[-73.]
605,102817.18603326508,[-73.]
606,102817.1937103653,[-78.]
607,102817.20138746551,[-70.]
608,102817.20906456573,[-58.]
609,102817.21674166595,[-61.]
610,102817.22441876617,[-73.]
611,102817.23209586639,[-73.]
612,102817.2397729666,[-85.]
613,102817.24745006682,[-117.]
614,102817.25512716704,[2.]
615,102817.26280426726,[435.]
616,102817.27048136748,[936.]
617,102817.2781584677,[995.]
618,102817.2858355679,[369.]
619,102817.29351266813,[-276.]
620,102817.30118976835,[-198.]
621,102817.30886686857,[12.]
622,102817.31654396879,[-122.]
623,102817.324221069,[-163.]
624,102817.33189816921,[-73.]
625,102817.33957526943,[-83.]
626,102817.34725236965,[-107.]
627,102817.35492946988,[-73.]
628,102817.3626065701,[-53.]
629,102817.3702836703,[-58.]
630,102817.37796077052,[-46.]
631,102817.38563787074,[-24.]
632,102817.39331497096,[-2.]
633,102817.40099207118,[31.]
634,102817.4086691714,[56.]
635,102817.41634627161,[73.]
636,102817.42402337183,[90.]
637,102817.43170047205,[119.]
638,102817.43937757227,[163.]
639,102817.44705467249,[195.]
640,102817.4547317727,[212.]
641,102817.46240887292,[242.]
642,102817.47008597314,[266.]
643,102817.47776307336,[266.]
644,102817.48544017358,[244.]
645,102817.4931172738,[207.]
646,102817.500794374,[134.]
647,102817.50847147423,[39.]
648,102817.51614857445,[-39.]
649,102817.52382567467,[-92.]
650,102817.53150277489,[-134.]
651,102817.5391798751,[-161.]
652,102817.54685697531,[-173.]
653,102817.55453407553,[-185.]
654,102817.56221117575,[-183.]
655,102817.56988827598,[-163.]
656,102817.5775653762,[-154.]
657,102817.5852424764,[-161.]
658,102817.59291957662,[-166.]
659,102817.60059667684,[-154.]
660,102817.60827377706,[-141.]
661,102817.61595087728,[-141.]
662,102817.6236279775,[-127.]
663,102817.63130507771,[-110.]
664,102817.63898217793,[-112.]
665,102817.64665927815,[-112.]
666,102817.65433637837,[-102.]
667,102817.66201347859,[-100.]
668,102817.6696905788,[-97.]
669,102817.67736767902,[-88.]
670,102817.68504477924,[-80.]
671,102817.69272187946,[-83.]
672,102817.70039897968,[-92.]
673,102817.7080760799,[-90.]
674,102817.7157531801,[-75.]
675,102817.72343028033,[-80.]
676,102817.73110738055,[-88.]
677,102817.73878448077,[-63.]
678,102817.74646158099,[-41.]
679,102817.7541386812,[-53.]
680,102817.76181578141,[-68.]
681,102817.76949288163,[-70.]
682,102817.77716998185,[-73.]
683,102817.78484708208,[-75.]
684,102817.7925241823,[-73.]
685,102817.8002012825,[-73.]
686,102817.80787838272,[-78.]
687,102817.81555548294,[-88.]
688,102817.82323258316,[-92.]
689,102817.83090968338,[-75.]
690,102817.83858678359,[-73.]
691,102817.84626388381,[-78.]
692,102817.85394098403,[-66.]
693,102817.86161808425,[-68.]
694,102817.86929518447,[-73.]
695,102817.87697228469,[-66.]
696,102817.8846493849,[-78.]
697,102817.89232648512,[-100.]
698,102817.90000358534,[63.]
699,102817.90768068556,[533.]
700,102817.91535778578,[995.]
701,102817.923034886,[902.]
702,102817.9307119862,[161.]
703,102817.93838908643,[-349.]
704,102817.94606618665,[-122.]
705,102817.95374328687,[36.]
706,102817.96142038709,[-127.]
707,102817.9690974873,[-124.]
708,102817.97677458751,[-53.]
709,102817.98445168773,[-80.]
710,102817.99212878796,[-73.]
711,102817.99980588818,[-36.]
712,102818.0074829884,[-41.]
713,102818.0151600886,[-39.]
714,102818.02283718882,[-4.]
715,102818.03051428904,[9.]
716,102818.03819138926,[7.]
717,102818.04586848948,[26.]
718,102818.05354558969,[56.]
719,102818.06122268991,[75.]
720,102818.06889979013,[102.]
721,102818.07657689035,[129.]
722,102818.08425399057,[161.]
723,102818.09193109079,[198.]
724,102818.099608191,[220.]
725,102818.10728529122,[234.]
726,102818.11496239144,[261.]
727,102818.12263949166,[271.]
728,102818.13031659188,[222.]
729,102818.1379936921,[139.]
730,102818.1456707923,[58.]
731,102818.15334789253,[-24.]
732,102818.16102499275,[-88.]
733,102818.16870209297,[-119.]
734,102818.17637919319,[-149.]
735,102818.1840562934,[-178.]
736,102818.19173339361,[-180.]
737,102818.19941049383,[-166.]
738,102818.20708759406,[-158.]
739,102818.21476469428,[-161.]
740,102818.2224417945,[-166.]
741,102818.2301188947,[-156.]
742,102818.23779599492,[-146.]
743,102818.24547309514,[-151.]
744,102818.25315019536,[-146.]
745,102818.26082729558,[-122.]
746,102818.26850439579,[-114.]
747,102818.27618149601,[-114.]
748,102818.28385859623,[-114.]
749,102818.29153569645,[-102.]
750,102818.29921279667,[-90.]
751,102818.30688989689,[-95.]
752,102818.3145669971,[-88.]
753,102818.32224409732,[-73.]
754,102818.32992119754,[-78.]
755,102818.33759829776,[-92.]
756,102818.34527539798,[-100.]
757,102818.3529524982,[-92.]
758,102818.3606295984,[-66.]
759,102818.36830669863,[-44.]
760,102818.37598379885,[-51.]
761,102818.38366089907,[-70.]
762,102818.39133799929,[-88.]
763,102818.3990150995,[-105.]
764,102818.40669219971,[-97.]
765,102818.41436929994,[-73.]
766,102818.42204640016,[-75.]
767,102818.42972350038,[-80.]
768,102818.4374006006,[-70.]
769,102818.4450777008,[-63.]
770,102818.45275480102,[-63.]
771,102818.46043190124,[-63.]
772,102818.46810900146,[-51.]
773,102818.47578610168,[-56.]
774,102818.48346320189,[-58.]
775,102818.49114030211,[-36.]
776,102818.49881740233,[-41.]
777,102818.50649450255,[-66.]
778,102818.51417160277,[-56.]
779,102818.52184870299,[114.]
780,102818.5295258032,[530.]
781,102818.53720290342,[921.]
782,102818.54488000364,[770.]
783,102818.55255710386,[75.]
784,102818.56023420408,[-293.]
785,102818.56791130429,[-63.]
786,102818.5755884045,[12.]
787,102818.58326550473,[-114.]
788,102818.59094260495,[-75.]
789,102818.59861970517,[-29.]
790,102818.60629680539,[-51.]
791,102818.6139739056,[-39.]
792,102818.62165100581,[-24.]
793,102818.62932810604,[-29.]
794,102818.63700520626,[-14.]
795,102818.64468230648,[19.]
796,102818.6523594067,[39.]
797,102818.6600365069,[41.]
798,102818.66771360712,[53.]
799,102818.67539070734,[85.]
800,102818.68306780756,[105.]
801,102818.69074490778,[112.]
802,102818.69842200799,[154.]
803,102818.70609910821,[198.]
804,102818.71377620843,[215.]
805,102818.72145330865,[244.]
806,102818.72913040887,[269.]
807,102818.73680750909,[264.]
808,102818.7444846093,[254.]
809,102818.75216170952,[217.]
810,102818.75983880974,[139.]
811,102818.76751590996,[48.]
812,102818.77519301018,[-22.]
813,102818.78287011039,[-80.]
814,102818.7905472106,[-122.]
815,102818.79822431083,[-139.]
816,102818.80590141105,[-149.]
817,102818.81357851127,[-151.]
818,102818.82125561149,[-146.]
819,102818.8289327117,[-144.]
820,102818.83660981191,[-146.]
821,102818.84428691214,[-132.]
822,102818.85196401236,[-117.]
823,102818.85964111258,[-124.]
824,102818.8673182128,[-122.]
825,102818.874995313,[-100.]
826,102818.88267241322,[-88.]
827,102818.89034951344,[-88.]
828,102818.89802661366,[-80.]
829,102818.90570371388,[-73.]
830,102818.91338081409,[-58.]
831,102818.92105791431,[-46.]
832,102818.92873501453,[-48.]
833,102818.93641211475,[-48.]
834,102818.94408921497,[-36.]
835,102818.9517663152,[-39.]
836,102818.9594434154,[-39.]
837,102818.96712051562,[-17.]
838,102818.97479761584,[4.]
839,102818.98247471606,[-2.]
840,102818.99015181628,[-29.]
841,102818.99782891649,[-34.]
842,102819.0055060167,[-31.]
843,102819.01318311693,[-44.]
844,102819.02086021715,[-46.]
845,102819.02853731737,[-36.]
846,102819.03621441759,[-34.]
847,102819.0438915178,[-44.]
848,102819.05156861802,[-41.]
849,102819.05924571824,[-34.]
850,102819.06692281846,[-29.]
851,102819.07459991868,[-24.]
852,102819.0822770189,[-22.]
853,102819.0899541191,[-24.]
854,102819.09763121932,[-19.]
855,102819.10530831954,[-9.]
856,102819.11298541976,[-14.]
857,102819.12066251998,[-34.]
858,102819.12833962019,[58.]
859,102819.13601672041,[403.]
860,102819.14369382063,[833.]
861,102819.15137092085,[907.]
862,102819.15904802107,[354.]
863,102819.1667251213,[-212.]
864,102819.1744022215,[-112.]
865,102819.18207932172,[88.]
866,102819.18975642194,[-41.]
867,102819.19743352216,[-83.]
868,102819.20511062238,[7.]
869,102819.21278772259,[0.]
870,102819.2204648228,[-29.]
871,102819.22814192303,[7.]
872,102819.23581902325,[26.]
873,102819.24349612347,[19.]
874,102819.25117322369,[29.]
875,102819.2588503239,[51.]
876,102819.26652742412,[66.]
877,102819.27420452434,[83.]
878,102819.28188162456,[102.]
879,102819.28955872478,[122.]
880,102819.29723582498,[146.]
881,102819.3049129252,[180.]
882,102819.31259002542,[207.]
883,102819.32026712564,[217.]
884,102819.32794422586,[232.]
885,102819.33562132608,[256.]
886,102819.34329842629,[261.]
887,102819.35097552651,[251.]
888,102819.35865262673,[229.]
889,102819.36632972695,[176.]
890,102819.37400682717,[92.]
891,102819.3816839274,[22.]
892,102819.3893610276,[-29.]
893,102819.39703812782,[-73.]
894,102819.40471522804,[-100.]
895,102819.41239232826,[-107.]
896,102819.42006942848,[-110.]
897,102819.42774652869,[-114.]
898,102819.43542362891,[-114.]
899,102819.44310072913,[-102.]
900,102819.45077782935,[-92.]
901,102819.45845492957,[-90.]
902,102819.46613202979,[-80.]
903,102819.47380913,[-70.]
904,102819.48148623022,[-70.]
905,102819.48916333044,[-61.]
906,102819.49684043066,[-51.]
907,102819.50451753088,[-46.]
908,102819.51219463108,[-46.]
909,102819.5198717313,[-39.]
910,102819.52754883152,[-36.]
911,102819.53522593174,[-44.]
912,102819.54290303196,[-48.]
913,102819.55058013219,[-41.]
914,102819.55825723239,[-34.]
915,102819.56593433261,[-36.]
916,102819.57361143283,[-44.]
917,102819.58128853305,[-44.]
918,102819.58896563327,[-19.]
919,102819.5966427335,[0.]
920,102819.6043198337,[-2.]
921,102819.61199693392,[-24.]
922,102819.61967403414,[-34.]
923,102819.62735113436,[-36.]
924,102819.63502823458,[-41.]
925,102819.64270533479,[-39.]
926,102819.65038243501,[-31.]
927,102819.65805953523,[-34.]
928,102819.66573663545,[-31.]
929,102819.67341373567,[-24.]
930,102819.68109083589,[-29.]
931,102819.6887679361,[-26.]
932,102819.69644503632,[-17.]
933,102819.70412213654,[-17.]
934,102819.71179923676,[-19.]
935,102819.71947633698,[-9.]
936,102819.72715343718,[-4.]
937,102819.7348305374,[-19.]
938,102819.74250763762,[-46.]
939,102819.75018473784,[53.]
940,102819.75786183806,[449.]
941,102819.76553893829,[926.]
942,102819.77321603849,[983.]
943,102819.78089313871,[401.]
944,102819.78857023893,[-185.]
945,102819.79624733915,[-110.]
946,102819.80392443937,[85.]
947,102819.8116015396,[-46.]
948,102819.8192786398,[-92.]
949,102819.82695574002,[-7.]
950,102819.83463284024,[-19.]
951,102819.84230994046,[-41.]
952,102819.84998704068,[-2.]
953,102819.85766414089,[7.]
954,102819.86534124111,[0.]
955,102819.87301834133,[19.]
956,102819.88069544155,[39.]
957,102819.88837254177,[48.]
958,102819.89604964199,[61.]
959,102819.9037267422,[75.]
960,102819.91140384242,[90.]
961,102819.91908094264,[117.]
962,102819.92675804286,[149.]
963,102819.93443514308,[178.]
964,102819.94211224328,[202.]
965,102819.9497893435,[224.]
966,102819.95746644372,[244.]
967,102819.96514354394,[254.]
968,102819.97282064417,[256.]
969,102819.98049774439,[239.]
970,102819.98817484459,[190.]
971,102819.99585194481,[119.]
972,102820.00352904503,[48.]
973,102820.01120614525,[-7.]
