thisRow.t,notes,expStart_unix,expStart_mono,trail.started,routeStart_unix,routeStart_mono,RouteThree.started,key_resp.started,key_resp.stopped,SpanishRepeat01_noPedal.started,SpanishRepeat01_noPedal.stopped,bikebuddy_SlowRepeat01.started,bikebuddy_SlowRepeat01.stopped,bikebuddy_FastRepeat01.started,bikebuddy_FastRepeat01.stopped,RouteThree.stopped,trail.stopped,key_resp.keys,routeEnd_unix,routeEnd_mono,expEnd_unix,expEnd_mono,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,1695928766.7100449,262127.359,0.045992700004717335,1695928766.756078,262127.406,0.10028800001600757,0.10028800001600757,0.10028800001600757,72.01457169998321,84.01442659998429,131.0145196999947,142.01452689999132,150.01452420002897,154.0146615000267,1727.3188011999882,1727.1989249000035,None,,,,,P004,003,2023-09-28_15h19.11.874,routeThreeExP,2023.2.1,60.001608041369735,2023-09-28 15h19.26.756078 -0400,
,,,,,,,,,,,,,,,,,,,1695930494.0289972,263854.671,1695930494.0289972,263854.671,,,,,,,,
