thisRow.t,notes,expStart_unix,expStart_mono,trail.started,routeStart_unix,routeStart_mono,RouteThree.started,key_resp.started,key_resp.stopped,SpanishRepeat01_noPedal.started,SpanishRepeat01_noPedal.stopped,bikebuddy_SlowRepeat01.started,bikebuddy_SlowRepeat01.stopped,bikebuddy_FastRepeat01.started,bikebuddy_FastRepeat01.stopped,RouteThree.stopped,trail.stopped,key_resp.keys,routeEnd_unix,routeEnd_mono,expEnd_unix,expEnd_mono,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,1696265965.779723,599328.828,0.04151020001154393,1696265965.8207145,599328.875,0.0714992000721395,0.0714992000721395,0.0714992000721395,72.00272630003747,84.0026662000455,131.00308540009428,142.0027974001132,150.00274630007334,154.00279950001277,1727.2914540000493,1727.1627611001022,None,,,,,P001,003,2023-10-02_12h59.05.390,routeThreeExP,2023.2.1,59.91019459008664,2023-10-02 12h59.25.820714 -0400,
,,,,,,,,,,,,,,,,,,,1696267693.0652485,601056.109,1696267693.0652485,601056.109,,,,,,,,
