thisRow.t,notes,expStart_unix,expStart_mono,trail.started,routeStart_unix,routeStart_mono,RouteTwo.started,key_resp.started,key_resp.stopped,SpanishRepeat01_noPedal.started,SpanishRepeat01_noPedal.stopped,bikebuddy_SlowRepeat01.started,bikebuddy_SlowRepeat01.stopped,bikebuddy_FastRepeat01.started,bikebuddy_FastRepeat01.stopped,RouteTwo.stopped,trail.stopped,key_resp.keys,routeEnd_unix,routeEnd_mono,expEnd_unix,expEnd_mono,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,1696518674.823901,852039.359,0.04107749997638166,1696518674.864913,852039.406,0.07033109990879893,0.07033109990879893,0.07033109990879893,72.0022191000171,84.00229249999393,131.00239289994352,142.0023680999875,150.00243370002136,154.0023139999248,1800.2866219999269,1800.1654470999492,None,,,,,P007,002,2023-10-05_11h10.58.359,routeTwoExP,2023.2.1,59.991097323206674,2023-10-05 11h11.14.864913 -0400,
,,,,,,,,,,,,,,,,,,,1696520475.1121,853839.656,1696520475.1121,853839.656,,,,,,,,
