Time,Left Found,Left Calibrated,Left Pupil Diameter (mm),Left Pupil Pos X,Left Pupil Pos Y,Left Glint1 Pos X,Left Glint1 Pos Y,Left Glint2 Pos X,Left Glint2 Pos Y,Left Gaze Point X (% Display Width),Left Gaze Point Y (% Display Height),Right Found,Right Calibrated,Right Pupil Diameter (mm),Right Pupil Pos X,Right Pupil Pos Y,Right Glint1 Pos X,Right Glint1 Pos Y,Right Glint2 Pos X,Right Glint2 Pos Y,Right Gaze Point X (% Display Width),Right Gaze Point Y (% Display Height),Weighted Gaze Point Valid,Weighted Gaze Point X (% Display Width),Weighted Gaze Point Y (% Display Height),ROI X,ROI Y,ROI Width,ROI Height,Image Width,Image Height,Image Scale Factor,Gain,Distance
252488101.976,true,true,3.998,1278.938,896.438,1270.900,905.000,1280.364,905.455,26.392,39.496,true,true,3.771,848.938,909.563,838.500,919.556,848.389,919.667,25.751,36.285,true,26.071,37.890,0,0,2048,1080,2048,1080,0.000,23,67.644
252488118.611,true,true,4.023,1278.750,896.500,1271.000,905.647,1280.087,905.783,26.392,39.551,true,true,3.747,848.938,909.813,838.412,920.118,848.235,920.235,25.754,36.290,true,26.073,37.920,0,0,2048,1080,2048,1080,0.000,23,67.633
252488135.246,true,true,4.011,1278.750,896.750,1270.938,905.750,1280.087,905.783,26.393,39.571,true,true,3.748,848.875,909.750,838.381,920.238,848.111,920.278,25.756,36.293,true,26.074,37.932,0,0,2048,1080,2048,1080,0.000,23,67.623
252488151.881,true,true,4.100,1276.563,896.563,1269.500,905.500,1278.500,905.692,26.394,39.537,true,true,3.771,846.875,909.875,837.051,920.282,846.813,919.438,25.759,36.297,true,26.077,37.917,0,0,2048,1080,2048,1080,0.000,23,67.658
252488168.516,true,true,4.048,1274.938,896.313,1268.636,904.909,1277.500,905.500,26.397,39.377,true,true,3.760,845.250,909.625,836.588,919.647,846.050,919.350,25.766,36.305,true,26.081,37.841,0,0,2048,1080,2048,1080,0.000,23,67.695
252488185.151,true,true,3.963,1275.000,895.750,1268.727,904.818,1277.727,905.500,26.436,38.755,true,true,3.781,845.250,909.500,836.688,919.563,846.050,919.350,25.803,36.321,true,26.119,37.538,0,0,2048,1080,2048,1080,0.000,23,67.690
252488201.786,true,true,3.906,1275.125,896.125,1268.727,904.818,1278.200,905.500,26.711,38.173,true,true,3.720,845.500,909.250,836.850,919.250,846.320,919.760,26.049,36.336,true,26.380,37.255,0,0,2048,1080,2048,1080,0.000,23,67.689
252488218.421,true,true,4.025,1275.563,895.938,1269.211,905.368,1278.200,905.500,27.405,37.465,true,true,3.701,845.500,909.125,836.952,919.333,846.500,919.500,26.810,36.309,true,27.108,36.887,0,0,2048,1080,2048,1080,0.000,23,67.714
252488235.056,true,true,4.030,1275.688,895.688,1269.500,905.222,1278.474,905.368,27.974,36.891,true,true,3.712,845.500,908.500,837.000,919.708,846.500,919.500,27.432,36.093,true,27.703,36.492,0,0,2048,1080,2048,1080,0.000,23,67.745
252488251.691,true,true,3.940,1276.000,895.625,1269.643,904.714,1278.727,905.500,28.847,34.977,true,true,3.669,845.625,908.500,837.200,919.500,846.762,919.381,28.340,35.783,true,28.594,35.380,0,0,2048,1080,2048,1080,0.000,23,67.778
252488268.326,true,true,3.880,1276.125,895.375,1269.643,904.714,1278.880,904.960,29.488,33.575,true,true,3.718,846.000,908.625,837.333,919.333,846.842,919.158,29.017,35.478,true,29.253,34.527,0,0,2048,1080,2048,1080,0.000,23,67.779
252488284.961,true,true,3.967,1276.313,895.563,1270.143,904.929,1279.393,904.964,29.991,32.502,true,true,3.785,846.250,908.625,837.500,919.000,846.813,918.438,29.536,35.220,true,29.764,33.861,0,0,2048,1080,2048,1080,0.000,23,67.794
252488301.596,true,true,4.011,1276.688,895.188,1270.300,904.700,1279.346,904.654,30.379,31.650,true,true,3.705,846.375,908.375,837.579,918.474,846.952,918.333,29.948,35.015,true,30.163,33.332,0,0,2048,1080,2048,1080,0.000,23,67.820
252488318.231,true,true,3.974,1276.813,894.813,1270.583,904.083,1279.609,904.522,30.761,30.629,true,true,3.677,846.500,907.875,837.800,918.760,847.500,918.500,30.432,34.405,true,30.597,32.517,0,0,2048,1080,2048,1080,0.000,23,67.823
252488334.866,true,true,3.907,1277.000,894.875,1270.769,903.692,1279.826,904.435,31.042,30.082,true,true,3.689,846.563,907.688,838.000,918.500,847.522,918.391,30.747,33.887,true,30.894,31.985,0,0,2048,1080,2048,1080,0.000,23,67.849
252488351.501,true,true,3.898,1277.250,894.875,1270.769,903.692,1279.880,903.960,31.204,29.902,true,true,3.727,846.813,907.563,837.950,918.100,847.500,918.000,30.913,33.632,true,31.059,31.767,0,0,2048,1080,2048,1080,0.000,23,67.880
252488368.136,true,true,3.801,1277.250,894.375,1270.929,903.714,1280.355,904.258,31.342,29.805,true,true,3.750,846.813,907.563,838.000,917.944,847.412,917.529,31.000,33.505,true,31.171,31.655,0,0,2048,1080,2048,1080,0.000,23,67.880
252488384.771,true,true,3.934,1277.625,894.375,1271.059,903.765,1280.385,903.846,31.448,29.752,true,true,3.744,846.875,907.500,838.118,918.000,847.444,917.389,31.052,33.445,true,31.250,31.599,0,0,2048,1080,2048,1080,0.000,23,67.870
252488401.407,true,true,3.897,1277.813,894.063,1271.300,903.700,1280.346,903.654,31.536,29.676,true,true,3.826,847.000,907.625,838.467,917.867,847.579,917.421,31.105,33.345,true,31.320,31.510,0,0,2048,1080,2048,1080,0.000,23,67.888
252488418.042,true,true,3.931,1277.875,893.875,1271.538,903.077,1280.500,903.500,31.618,29.605,true,true,3.769,847.063,907.688,838.158,917.316,847.650,917.350,31.154,33.251,true,31.386,31.428,0,0,2048,1080,2048,1080,0.000,23,67.907
252488434.677,true,true,3.915,1277.875,894.000,1271.357,903.143,1280.391,903.522,31.673,29.551,true,true,3.816,847.063,907.688,838.375,917.750,847.650,917.350,31.191,33.210,true,31.432,31.381,0,0,2048,1080,2048,1080,0.000,23,67.925
252488451.312,true,true,3.896,1277.938,893.938,1271.357,903.143,1280.609,903.522,31.723,29.501,true,true,3.782,847.000,907.625,838.235,917.765,847.579,917.421,31.225,33.216,true,31.474,31.358,0,0,2048,1080,2048,1080,0.000,23,67.948
252488467.947,true,true,3.904,1277.938,894.063,1271.500,903.500,1280.500,903.545,31.801,29.323,true,true,3.664,846.875,907.375,838.118,918.000,847.667,917.400,31.279,33.235,true,31.540,31.279,0,0,2048,1080,2048,1080,0.000,23,67.962
252488484.582,true,true,3.918,1277.875,893.875,1271.500,903.500,1280.542,903.625,31.928,28.773,true,true,3.752,847.063,907.563,838.167,918.111,847.563,917.375,31.363,33.267,true,31.645,31.020,0,0,2048,1080,2048,1080,0.000,23,68.003
252488501.217,true,true,3.956,1278.000,894.250,1271.500,903.500,1280.542,903.625,32.009,28.307,true,true,3.792,847.063,907.563,838.467,918.133,847.667,917.400,31.438,33.293,true,31.724,30.800,0,0,2048,1080,2048,1080,0.000,23,68.049
252488517.852,true,true,3.949,1277.500,894.125,1271.111,903.667,1280.208,903.792,32.105,27.899,true,true,3.620,846.438,907.313,837.750,918.250,847.467,918.133,31.504,33.316,true,31.804,30.608,0,0,2048,1080,2048,1080,0.000,23,68.070
252488534.487,true,true,3.898,1275.313,893.938,1269.800,903.500,1279.045,903.682,32.189,27.543,true,true,3.689,844.563,907.313,837.235,918.235,846.588,918.118,31.574,33.318,true,31.882,30.430,0,0,2048,1080,2048,1080,0.000,23,68.117
252488551.122,true,true,3.863,1275.125,894.125,1269.700,903.200,1279.208,903.792,32.267,27.219,true,true,3.707,844.500,907.500,837.000,917.769,846.522,918.391,31.686,33.108,true,31.976,30.164,0,0,2048,1080,2048,1080,0.000,23,68.135
252488567.757,true,true,3.947,1275.500,894.250,1270.500,903.714,1279.414,903.862,32.358,26.876,true,true,3.663,844.625,907.375,837.250,918.083,846.826,918.565,31.871,32.883,true,32.115,29.880,0,0,2048,1080,2048,1080,0.000,23,68.163
252488584.392,true,true,3.904,1275.875,894.625,1270.467,904.067,1279.586,904.000,33.019,26.399,true,true,3.693,844.875,907.500,837.500,918.500,846.913,918.783,32.675,32.360,true,32.847,29.380,0,0,2048,1080,2048,1080,0.000,23,68.203
252488601.027,true,true,3.909,1276.063,894.938,1270.643,903.714,1279.808,903.846,33.693,26.180,true,true,3.733,845.313,908.063,837.842,918.842,846.952,918.333,33.466,31.535,true,33.580,28.858,0,0,2048,1080,2048,1080,0.000,23,68.265
252488617.662,true,true,3.810,1276.250,894.750,1270.769,903.692,1280.174,904.087,34.266,26.005,true,true,3.645,845.438,908.313,837.889,918.722,847.482,918.889,34.100,30.876,true,34.183,28.441,0,0,2048,1080,2048,1080,0.000,23,68.261
252488634.297,true,true,3.777,1276.438,894.563,1270.917,903.833,1280.174,904.087,34.739,26.142,true,true,3.624,845.438,907.938,838.000,918.647,847.500,918.786,34.633,30.332,true,34.686,28.237,0,0,2048,1080,2048,1080,0.000,23,68.266
252488650.932,true,true,3.779,1276.500,894.500,1271.167,903.917,1280.320,903.960,35.105,26.245,true,true,3.615,845.563,908.188,838.053,918.842,847.615,918.615,35.031,30.004,true,35.068,28.124,0,0,2048,1080,2048,1080,0.000,23,68.269
252488667.567,true,true,3.761,1276.563,894.563,1271.308,904.000,1280.679,904.000,35.458,26.344,true,true,3.656,845.813,907.688,838.111,918.722,847.654,918.654,35.413,29.605,true,35.435,27.975,0,0,2048,1080,2048,1080,0.000,23,68.237
252488684.202,true,true,3.840,1277.000,894.750,1271.538,903.769,1280.778,903.963,35.732,26.497,true,true,3.546,845.938,907.688,838.500,918.500,848.000,918.500,35.722,29.318,true,35.727,27.907,0,0,2048,1080,2048,1080,0.000,23,68.214
252488700.837,true,true,3.815,1277.125,894.625,1271.643,903.714,1280.808,903.846,35.970,26.742,true,true,3.610,846.000,907.250,838.700,918.000,847.955,918.682,35.985,29.069,true,35.978,27.905,0,0,2048,1080,2048,1080,0.000,23,68.243
252488717.472,true,true,3.844,1277.125,894.750,1271.917,903.833,1281.125,904.000,36.190,26.958,true,true,3.570,846.188,907.563,838.700,918.000,848.500,918.500,36.223,28.881,true,36.206,27.919,0,0,2048,1080,2048,1080,0.000,23,68.217
252488734.108,true,true,3.926,1278.063,894.813,1272.889,904.333,1281.609,904.522,36.375,27.052,true,true,3.640,847.313,908.063,839.400,918.500,848.593,918.741,36.437,28.680,true,36.406,27.866,0,0,2048,1080,2048,1080,0.000,23,68.250
252488750.743,true,true,3.724,1278.500,894.750,1272.636,904.545,1282.087,904.783,36.536,27.134,true,true,3.653,847.625,908.250,839.615,918.615,849.074,918.815,36.612,28.506,true,36.574,27.820,0,0,2048,1080,2048,1080,0.000,23,68.237
252488767.378,true,true,3.795,1278.625,895.000,1272.800,904.500,1282.087,904.783,36.650,27.201,true,true,3.657,847.688,908.313,839.615,918.615,849.120,918.720,36.716,28.364,true,36.683,27.782,0,0,2048,1080,2048,1080,0.000,23,68.233
252488784.013,true,true,3.876,1278.813,895.188,1272.900,904.000,1282.045,904.682,36.743,27.337,true,true,3.629,847.875,908.125,839.615,918.615,849.000,918.708,36.729,28.313,true,36.736,27.825,0,0,2048,1080,2048,1080,0.000,23,68.237
252488800.648,true,true,3.757,1278.875,894.875,1272.727,903.818,1282.200,904.500,36.781,27.448,true,true,3.617,847.750,908.250,839.500,918.500,849.120,918.720,36.736,28.366,true,36.759,27.907,0,0,2048,1080,2048,1080,0.000,23,68.197
252488817.283,true,true,3.829,1278.750,894.750,1273.111,904.278,1282.200,904.500,36.823,27.286,true,true,3.547,847.938,907.938,839.500,918.500,849.000,918.708,36.726,28.427,true,36.775,27.857,0,0,2048,1080,2048,1080,0.000,23,68.204
252488833.918,true,true,3.787,1278.875,894.875,1273.111,904.278,1282.238,904.381,36.853,27.140,true,true,3.655,847.813,908.188,839.800,918.500,849.136,918.545,36.716,28.475,true,36.784,27.808,0,0,2048,1080,2048,1080,0.000,23,68.215
252488850.553,true,true,3.949,1278.813,894.813,1273.235,904.235,1282.040,903.960,36.872,27.005,true,true,3.568,847.813,907.938,839.700,918.000,849.095,918.429,36.707,28.526,true,36.789,27.766,0,0,2048,1080,2048,1080,0.000,23,68.244
252488867.188,true,true,3.927,1279.000,894.750,1273.357,904.214,1282.154,903.962,36.883,26.881,true,true,3.633,847.750,907.750,839.636,917.909,848.957,918.391,36.689,28.567,true,36.786,27.724,0,0,2048,1080,2048,1080,0.000,23,68.285
252488883.823,true,true,3.708,1278.563,894.438,1272.929,903.714,1282.355,904.258,36.893,26.790,true,true,3.678,847.625,907.625,839.750,918.250,848.864,918.318,36.673,28.564,true,36.783,27.677,0,0,2048,1080,2048,1080,0.000,23,68.294
252488900.458,true,true,3.757,1278.563,894.563,1272.800,903.733,1282.192,903.962,36.907,26.705,true,true,3.636,847.563,907.438,839.563,918.250,848.792,918.208,36.658,28.561,true,36.783,27.633,0,0,2048,1080,2048,1080,0.000,23,68.268
252488917.093,true,true,3.879,1278.563,894.188,1272.857,903.929,1281.813,903.438,36.937,26.302,true,true,3.729,847.438,907.563,839.467,918.133,848.593,918.000,36.618,28.469,true,36.778,27.385,0,0,2048,1080,2048,1080,0.000,23,68.292
252488933.728,true,true,3.825,1278.313,894.563,1272.533,903.867,1281.563,903.500,36.947,26.204,true,true,3.631,847.125,907.125,839.067,917.800,848.412,917.765,36.600,28.304,true,36.774,27.254,0,0,2048,1080,2048,1080,0.000,23,68.288
252488950.363,true,true,3.854,1278.250,894.625,1272.500,904.000,1281.471,903.471,36.955,26.314,true,true,3.638,846.938,907.063,839.200,918.200,848.222,917.778,36.576,27.989,true,36.765,27.151,0,0,2048,1080,2048,1080,0.000,23,68.324
252488966.998,true,true,3.878,1277.938,894.313,1272.467,903.867,1281.414,903.862,36.964,26.458,true,true,3.594,846.750,907.250,838.842,918.158,848.208,918.208,36.544,27.385,true,36.754,26.921,0,0,2048,1080,2048,1080,0.000,23,68.340
252488983.633,true,true,3.800,1277.875,894.750,1271.778,903.222,1281.182,903.818,36.972,26.585,true,true,3.717,846.500,907.750,838.706,918.235,847.792,918.208,36.524,26.872,true,36.748,26.729,0,0,2048,1080,2048,1080,0.000,23,68.335
252489000.268,true,true,3.843,1277.375,894.125,1271.615,903.615,1280.650,903.350,36.977,26.654,true,true,3.720,846.188,907.563,838.143,917.857,847.522,918.391,36.522,26.682,true,36.749,26.668,0,0,2048,1080,2048,1080,0.000,23,68.324
252489016.903,true,true,3.901,1277.125,894.250,1271.500,903.500,1280.440,903.600,36.981,26.550,true,true,3.644,845.750,907.500,837.667,917.750,847.136,918.318,36.521,26.524,true,36.751,26.537,0,0,2048,1080,2048,1080,0.000,23,68.346
252489033.538,true,true,3.762,1276.563,894.063,1270.750,903.667,1280.087,903.783,36.985,26.450,true,true,3.754,845.438,907.688,837.500,918.500,846.500,918.500,36.520,26.363,true,36.752,26.406,0,0,2048,1080,2048,1080,0.000,23,68.359
252489050.173,true,true,3.887,1276.188,894.188,1270.500,903.500,1279.593,903.815,37.004,26.355,true,true,3.682,844.813,908.063,836.800,918.500,846.385,918.615,36.520,26.214,true,36.762,26.285,0,0,2048,1080,2048,1080,0.000,23,68.381
252489066.808,true,true,3.892,1275.938,894.188,1270.333,903.750,1279.407,903.741,37.026,26.242,true,true,3.721,844.500,908.375,836.615,918.615,845.880,918.720,36.527,26.240,true,36.776,26.241,0,0,2048,1080,2048,1080,0.000,23,68.388
252489083.444,true,true,3.917,1275.563,894.313,1269.875,903.688,1279.000,903.333,37.041,26.191,true,true,3.675,844.313,908.313,836.188,918.750,845.586,918.862,36.527,26.285,true,36.784,26.238,0,0,2048,1080,2048,1080,0.000,23,68.387
252489100.079,true,true,3.876,1275.250,894.375,1269.500,903.714,1278.563,903.500,37.054,26.142,true,true,3.826,844.000,908.625,836.308,919.077,845.419,918.871,36.531,26.328,true,36.793,26.235,0,0,2048,1080,2048,1080,0.000,23,68.393
252489116.714,true,true,3.965,1274.688,894.438,1269.333,903.750,1278.393,903.964,37.079,26.041,true,true,3.709,843.438,908.313,835.500,919.000,844.941,918.529,36.541,26.417,true,36.810,26.229,0,0,2048,1080,2048,1080,0.000,23,68.419
252489133.349,true,true,3.997,1273.938,894.313,1268.500,903.500,1277.444,903.389,37.099,25.994,true,true,3.754,842.625,908.250,835.188,918.750,844.471,918.471,36.556,26.470,true,36.828,26.232,0,0,2048,1080,2048,1080,0.000,23,68.450
252489149.984,true,true,3.961,1273.938,894.188,1268.500,904.000,1277.412,904.118,37.128,25.892,true,true,3.715,842.688,908.688,834.929,918.714,844.722,919.111,36.583,26.555,true,36.856,26.223,0,0,2048,1080,2048,1080,0.000,23,68.451
252489166.619,true,true,3.993,1273.688,894.563,1268.467,904.067,1277.591,904.409,37.158,25.794,true,true,3.711,842.563,908.563,834.889,919.333,844.522,919.391,36.608,26.622,true,36.883,26.208,0,0,2048,1080,2048,1080,0.000,23,68.458
252489183.254,true,true,3.934,1273.688,894.688,1268.357,904.143,1277.609,904.522,37.217,25.674,true,true,3.664,842.438,908.438,834.800,919.500,844.500,919.500,36.720,26.685,true,36.968,26.179,0,0,2048,1080,2048,1080,0.000,23,68.449
252489199.889,true,true,3.976,1273.625,895.250,1268.308,904.000,1277.609,904.522,37.305,25.559,true,true,3.681,842.500,908.625,834.800,919.500,844.478,919.609,36.836,26.729,true,37.070,26.144,0,0,2048,1080,2048,1080,0.000,23,68.417
252489216.524,true,true,3.997,1273.563,895.313,1268.167,903.917,1277.440,904.600,37.416,25.452,true,true,3.681,842.500,908.500,834.800,919.500,844.478,919.609,36.945,26.770,true,37.180,26.111,0,0,2048,1080,2048,1080,0.000,23,68.418
252489233.159,true,true,3.976,1273.500,895.375,1268.000,903.909,1277.500,904.500,37.497,25.483,true,true,3.763,842.313,908.813,834.500,919.500,844.045,919.273,37.025,26.800,true,37.261,26.142,0,0,2048,1080,2048,1080,0.000,23,68.353
252489249.794,true,true,4.032,1273.500,895.125,1268.000,903.909,1277.208,904.792,37.658,25.804,true,true,3.650,842.250,908.500,834.500,919.500,844.364,919.545,37.181,26.859,true,37.420,26.332,0,0,2048,1080,2048,1080,0.000,23,68.342
252489266.429,true,true,3.925,1273.250,894.750,1268.000,903.909,1277.364,904.545,37.803,26.089,true,true,3.736,842.125,908.750,834.500,919.500,844.095,919.429,37.320,26.911,true,37.562,26.500,0,0,2048,1080,2048,1080,0.000,23,68.332
252489283.064,true,true,3.916,1273.125,894.750,1267.727,903.818,1277.095,904.571,37.937,26.344,true,true,3.825,841.938,908.813,834.500,919.500,843.727,919.500,37.444,26.890,true,37.691,26.617,0,0,2048,1080,2048,1080,0.000,23,68.325
252489299.699,true,true,3.985,1272.875,894.625,1267.667,903.750,1276.727,904.500,38.057,26.573,true,true,3.664,841.563,908.563,833.800,919.500,843.500,919.500,37.555,26.884,true,37.806,26.728,0,0,2048,1080,2048,1080,0.000,23,68.345
252489316.334,true,true,3.993,1272.563,894.938,1267.167,903.917,1276.478,904.391,38.159,26.777,true,true,3.663,841.438,908.688,833.800,919.500,843.478,919.609,37.654,26.916,true,37.907,26.846,0,0,2048,1080,2048,1080,0.000,23,68.323
252489332.969,true,true,3.975,1272.313,894.688,1267.111,904.278,1276.500,904.500,38.229,26.857,true,true,3.732,841.063,908.563,833.500,919.500,843.000,919.500,37.718,26.937,true,37.973,26.897,0,0,2048,1080,2048,1080,0.000,23,68.295
252489349.604,true,true,3.947,1271.875,894.250,1266.643,903.714,1275.913,904.217,38.280,26.889,true,true,3.720,840.563,908.563,833.111,919.667,842.500,919.500,37.766,26.933,true,38.023,26.911,0,0,2048,1080,2048,1080,0.000,23,68.267
252489366.239,true,true,4.019,1271.625,894.375,1266.500,904.000,1275.412,904.118,38.355,26.772,true,true,3.634,840.438,908.438,832.500,919.500,842.364,919.636,37.835,26.921,true,38.095,26.847,0,0,2048,1080,2048,1080,0.000,23,68.233
252489382.874,true,true,4.030,1271.375,894.500,1266.308,903.923,1275.353,903.765,38.425,26.664,true,true,3.769,840.063,908.938,832.500,919.500,842.000,919.500,37.898,26.910,true,38.162,26.787,0,0,2048,1080,2048,1080,0.000,23,68.232
252489399.509,true,true,3.964,1270.875,894.125,1265.643,903.714,1274.813,903.438,38.497,26.561,true,true,3.689,839.563,908.563,832.083,919.667,841.600,919.560,37.959,26.899,true,38.228,26.730,0,0,2048,1080,2048,1080,0.000,23,68.225
252489416.145,true,true,4.004,1270.625,894.250,1265.500,903.714,1274.471,903.471,38.564,26.465,true,true,3.775,839.063,909.063,831.500,919.500,840.952,919.333,38.016,26.889,true,38.290,26.677,0,0,2048,1080,2048,1080,0.000,23,68.202
252489432.780,true,true,3.967,1270.313,894.313,1264.778,903.222,1274.200,904.000,38.646,26.348,true,true,3.848,838.813,909.063,831.467,919.867,840.586,919.724,38.084,26.723,true,38.365,26.536,0,0,2048,1080,2048,1080,0.000,23,68.192
252489449.415,true,true,4.023,1269.750,894.250,1264.615,903.615,1273.706,903.529,38.702,26.270,true,true,3.793,838.313,909.438,831.000,920.000,840.393,919.821,38.132,26.720,true,38.417,26.495,0,0,2048,1080,2048,1080,0.000,23,68.164
252489466.050,true,true,4.038,1269.500,894.250,1264.385,903.615,1273.385,903.615,38.754,26.197,true,true,3.785,838.125,909.625,830.500,920.000,839.813,919.438,38.170,26.784,true,38.462,26.490,0,0,2048,1080,2048,1080,0.000,23,68.161
252489482.685,true,true,3.892,1269.063,894.063,1263.636,903.545,1273.087,903.783,38.805,26.144,true,true,3.709,837.500,909.500,829.929,919.714,839.438,919.625,38.214,26.857,true,38.509,26.500,0,0,2048,1080,2048,1080,0.000,23,68.136
252489499.320,true,true,4.064,1268.625,894.250,1263.800,903.500,1272.692,903.769,38.885,26.061,true,true,3.810,837.188,909.688,829.643,919.714,838.950,920.100,38.272,27.079,true,38.579,26.570,0,0,2048,1080,2048,1080,0.000,23,68.149
252489515.955,true,true,4.006,1268.313,894.313,1263.000,902.909,1272.238,903.619,38.960,26.025,true,true,3.788,836.750,909.625,829.375,920.250,838.680,920.240,38.326,27.280,true,38.643,26.652,0,0,2048,1080,2048,1080,0.000,23,68.140
252489532.590,true,true,4.004,1267.813,893.688,1262.667,902.750,1271.727,903.500,38.995,26.008,true,true,3.762,836.313,909.563,828.889,920.333,838.261,920.304,38.354,27.315,true,38.675,26.662,0,0,2048,1080,2048,1080,0.000,23,68.135
252489549.225,true,true,4.043,1267.375,893.250,1262.235,903.235,1271.238,903.381,39.047,25.901,true,true,3.749,835.625,909.625,828.308,920.000,837.636,920.455,38.404,27.368,true,38.725,26.634,0,0,2048,1080,2048,1080,0.000,23,68.157
252489565.860,true,true,4.024,1266.625,893.375,1261.533,902.800,1270.808,902.846,39.096,25.800,true,true,3.683,835.188,909.688,827.250,921.542,837.200,920.500,38.444,27.321,true,38.770,26.561,0,0,2048,1080,2048,1080,0.000,23,68.106
252489582.495,true,true,3.954,1266.250,893.500,1260.929,902.714,1270.353,902.765,39.129,25.814,true,true,3.784,834.625,909.625,827.400,920.600,836.727,920.500,38.474,27.283,true,38.801,26.549,0,0,2048,1080,2048,1080,0.000,23,68.094
252489599.130,true,true,4.064,1264.438,894.313,1259.727,902.818,1268.864,903.682,39.174,25.829,true,true,3.856,833.000,910.875,826.000,921.211,835.360,921.240,38.507,27.243,true,38.840,26.536,0,0,2048,1080,2048,1080,0.000,23,68.075
252489615.765,true,true,4.044,1263.000,894.375,1258.769,902.692,1267.895,903.579,39.318,26.455,true,true,3.727,831.688,910.938,824.833,920.750,834.545,921.364,38.644,27.115,true,38.981,26.785,0,0,2048,1080,2048,1080,0.000,23,68.053
252489632.400,true,true,4.061,1262.688,894.313,1258.667,902.750,1267.609,903.522,39.457,26.804,true,true,3.701,831.250,911.250,824.682,921.273,834.238,921.619,38.767,27.043,true,39.112,26.924,0,0,2048,1080,2048,1080,0.000,23,68.034
252489649.035,true,true,4.075,1262.500,894.375,1258.471,903.353,1267.500,903.500,39.724,27.161,true,true,3.800,830.875,911.625,824.500,921.500,833.762,921.333,38.988,27.266,true,39.356,27.213,0,0,2048,1080,2048,1080,0.000,23,68.059
252489665.670,true,true,3.989,1262.313,894.313,1257.727,902.818,1267.045,903.682,40.139,27.703,true,true,3.750,830.500,911.500,824.059,921.824,833.389,921.667,39.430,27.650,true,39.785,27.677,0,0,2048,1080,2048,1080,0.000,23,68.064
252489682.305,true,true,4.021,1261.813,894.188,1257.727,902.818,1266.727,903.500,40.643,28.203,true,true,3.769,830.250,911.625,823.500,922.000,832.895,922.000,39.838,28.005,true,40.241,28.104,0,0,2048,1080,2048,1080,0.000,23,68.093
252489698.940,true,true,4.080,1261.625,894.375,1257.667,902.750,1266.609,903.522,41.094,28.601,true,true,3.797,829.938,911.688,823.467,922.133,832.647,922.000,40.182,28.304,true,40.638,28.452,0,0,2048,1080,2048,1080,0.000,23,68.142
252489715.575,true,true,4.046,1261.438,894.188,1257.167,902.917,1266.391,903.522,41.477,28.940,true,true,3.842,829.875,911.750,823.467,922.133,832.500,922.000,40.475,28.558,true,40.976,28.749,0,0,2048,1080,2048,1080,0.000,23,68.182
252489732.210,true,true,3.995,1261.438,894.438,1257.000,902.909,1266.500,903.500,41.808,29.232,true,true,3.814,829.750,911.625,823.467,922.133,832.438,921.625,40.739,28.703,true,41.274,28.968,0,0,2048,1080,2048,1080,0.000,23,68.215
252489748.845,true,true,3.995,1261.438,894.438,1257.000,902.909,1266.500,903.500,42.061,29.476,true,true,3.844,829.688,911.688,823.313,922.125,832.438,921.625,40.959,28.735,true,41.510,29.106,0,0,2048,1080,2048,1080,0.000,23,68.241
252489765.481,true,true,3.995,1261.375,894.375,1256.900,903.000,1266.087,903.783,42.285,29.696,true,true,3.793,829.438,911.563,823.313,922.125,832.500,922.000,41.155,28.624,true,41.720,29.160,0,0,2048,1080,2048,1080,0.000,23,68.273
252489782.116,true,true,4.096,1261.250,894.875,1257.000,903.500,1266.087,903.783,42.485,29.892,true,true,3.698,829.500,911.500,822.929,921.714,832.500,922.000,41.329,28.526,true,41.907,29.209,0,0,2048,1080,2048,1080,0.000,23,68.271
252489798.751,true,true,4.062,1261.438,894.563,1257.182,903.818,1266.192,903.962,42.664,30.068,true,true,3.702,829.563,912.063,822.833,921.750,832.500,922.200,41.492,28.438,true,42.078,29.253,0,0,2048,1080,2048,1080,0.000,23,68.277
252489815.386,true,true,4.113,1261.313,894.688,1257.308,903.923,1266.071,903.571,42.825,30.227,true,true,3.696,829.563,912.313,822.833,921.750,832.522,922.391,41.647,28.476,true,42.236,29.351,0,0,2048,1080,2048,1080,0.000,23,68.310
252489832.021,true,true,4.040,1261.313,895.063,1256.929,903.714,1266.000,903.733,43.030,30.590,true,true,3.661,829.500,912.500,822.727,921.818,832.500,922.500,41.862,28.869,true,42.446,29.730,0,0,2048,1080,2048,1080,0.000,23,68.313
252489848.656,true,true,3.998,1261.188,894.313,1256.769,903.692,1265.880,903.960,43.360,30.990,true,true,3.661,829.500,912.125,822.727,921.818,832.500,922.500,42.299,30.842,true,42.830,30.916,0,0,2048,1080,2048,1080,0.000,23,68.298
252489865.291,true,true,4.070,1260.563,894.938,1256.500,904.000,1265.444,903.611,43.603,30.971,true,true,3.824,829.000,912.125,822.727,921.818,832.045,922.273,42.622,32.294,true,43.113,31.633,0,0,2048,1080,2048,1080,0.000,23,68.326
252489881.926,true,true,4.066,1260.563,895.188,1256.467,903.867,1265.444,903.611,43.848,30.957,true,true,3.821,828.938,911.938,822.636,921.909,832.043,922.391,42.870,33.414,true,43.359,32.186,0,0,2048,1080,2048,1080,0.000,23,68.335
252489898.561,true,true,4.070,1260.438,894.938,1256.467,903.867,1265.414,903.862,44.067,30.811,true,true,3.871,828.875,911.750,822.750,922.250,831.842,922.158,43.070,34.311,true,43.568,32.561,0,0,2048,1080,2048,1080,0.000,23,68.376
